logfc,adjpv,entrez,symbol
-0.0357823,0.999739,197320,ZNF778
0.386201,0.843043,716,C1S
0.390496,0.738865,718,C3
0.361253,0.665258,197335,WDR90
-0.284837,0.682485,726,CAPN5
0.481105,0.589285,727,C5
-1.58378,0.058225,728,C5AR1
-1.35734,0.00192303,730,C7
-0.144519,0.999739,733,C8G
-0.109753,0.999739,197342,EME2
0.0837021,0.999739,734,OSGIN2
0.100208,0.999739,740,MRPL49
0.57694,0.334166,741,ZNHIT2
0.893872,0.653714,744,MPPED2
0.0136009,0.999739,746,C11orf10
-0.309224,0.834038,747,DAGLA
-0.441092,0.309345,752,FMNL1
-0.0288123,0.999739,754,PTTG1IP
0.284926,0.73831,755,C21orf2
0.0846935,0.999739,757,TMEM50B
0.17499,0.929665,197370,NSMCE1
3.15218,0.00192303,768,CA9
0.480907,0.688775,770,CA11
0.891283,0.0131458,771,CA12
-0.222362,0.9672,773,CACNA1A
-0.413494,0.312093,775,CACNA1C
-0.474724,0.233416,781,CACNA2D1
-0.0887192,0.999739,782,CACNB1
0.863473,0.201366,783,CACNB2
-0.108081,0.997726,784,CACNB3
0.164527,0.986038,492311,IGIP
-0.182469,0.999739,785,CACNB4
0.331531,0.999739,100271849,MEF2B
-0.426998,0.443418,788,SLC25A20
0.11354,0.994851,790,CAD
1.84825,0.0487259,794,CALB2
0.0235944,0.999739,131870,NUDT16
0.480007,0.631924,197407,ZNF48
-0.112673,0.999739,800,CALD1
-0.378987,0.42247,801,CALM1
0.293058,0.814429,131873,COL6A6
-0.406077,0.470963,805,CALM2
-0.0901616,0.999739,808,CALM3
-0.635765,0.999739,100533975,SLMO2-ATP5E
0.118611,0.999739,811,CALR
-0.184584,0.999739,100533970,P2RX5-TAX1BP3
-0.299604,0.875136,813,CALU
-0.428027,0.937586,814,CAMK4
-1.90816,0.0461477,815,CAMK2A
-0.453779,0.3206,817,CAMK2D
-0.121128,0.990897,818,CAMK2G
-0.109454,0.99704,819,CAMLG
0.115751,0.999739,821,CANX
-0.405817,0.345332,822,CAPG
-0.215735,0.850729,823,CAPN1
-0.158337,0.979412,824,CAPN2
0.579482,0.5558,825,CAPN3
0.168586,0.964975,826,CAPNS1
0.467238,0.99704,828,CAPS
-0.429599,0.273349,829,CAPZA1
-0.173525,0.914178,830,CAPZA2
-0.0569899,0.999739,831,CAST
0.239573,0.832766,832,CAPZB
-0.080734,0.999739,833,CARS
-1.04255,0.0244443,834,CASP1
-0.0579342,0.999739,835,CASP2
-0.148346,0.973756,836,CASP3
-0.304416,0.627108,837,CASP4
-0.161632,0.996497,839,CASP6
-0.0408134,0.999739,840,CASP7
-0.133522,0.999739,841,CASP8
0.130232,0.999739,842,CASP9
-0.733123,0.360697,843,CASP10
4.65176,0.107021,845,CASQ2
-0.329479,0.526123,847,CAT
-0.337716,0.767417,857,CAV1
-0.554146,0.163127,858,CAV2
-0.0933848,0.999739,860,RUNX2
0.220229,0.853268,861,RUNX1
0.524255,0.171034,862,RUNX1T1
0.916397,0.0898581,864,RUNX3
-0.00305103,0.999739,865,CBFB
0.0326739,0.999739,867,CBL
-0.368824,0.589212,868,CBLB
0.132294,0.999739,871,SERPINH1
-0.333596,0.514733,873,CBR1
-0.213447,0.93269,874,CBR3
0.00328997,0.999739,875,CBS
-0.304202,0.995962,881,CCIN
-0.158128,0.999739,883,CCBL1
-1.90637,0.799193,885,CCK
-0.0222903,0.999739,886,CCKAR
-0.0985948,0.999739,889,KRIT1
-0.508457,0.811916,890,CCNA2
-0.661502,0.320391,891,CCNB1
-0.157978,0.956217,892,CCNC
-0.135115,0.986005,894,CCND2
-0.152868,0.992483,131965,METTL6
-0.675045,0.0252741,896,CCND3
-0.900021,0.165146,898,CCNE1
0.12256,0.999739,899,CCNF
-0.269615,0.738364,900,CCNG1
0.367967,0.426447,901,CCNG2
-0.0382122,0.999739,902,CCNH
0.0991963,0.999739,904,CCNT1
0.132261,0.992507,905,CCNT2
-0.263085,0.71192,908,CCT6A
-0.0348756,0.999739,920,CD4
-1.38981,0.237777,924,CD7
-0.497714,0.170607,928,CD9
2.50681,0.00192303,929,CD14
0.0844134,0.999739,132001,TAMM41
0.209418,0.999739,939,CD27
-0.596383,0.719602,132014,IL17RE
-0.558842,0.658336,947,CD34
-1.66083,0.0268869,948,CD36
-0.527994,0.241395,949,SCARB1
-0.253715,0.836592,950,SCARB2
0.207776,0.911593,953,ENTPD1
-0.292748,0.654653,955,ENTPD6
0.0662569,0.999739,956,ENTPD3
-0.373692,0.776849,957,ENTPD5
-0.101851,0.999739,958,CD40
-0.593054,0.320989,960,CD44
-0.416462,0.302311,961,CD47
-0.0523756,0.999739,965,CD58
-0.365018,0.669669,966,CD59
-0.0881658,0.999739,967,CD63
0.245338,0.787531,968,CD68
0.194679,0.999739,971,CD72
-0.0905399,0.999739,972,CD74
0.455798,0.974113,973,CD79A
0.169279,0.988099,975,CD81
0.00966069,0.999739,977,CD151
0.320229,0.980097,978,CDA
-0.0471613,0.999739,983,CDK1
0.0412987,0.999739,984,CDK11B
-0.103427,0.999739,987,LRBA
-0.0422118,0.999739,988,CDC5L
-0.158296,0.977176,989,SEPT7
-0.333382,0.943204,990,CDC6
-0.455937,0.790035,991,CDC20
-0.20497,0.999739,993,CDC25A
0.308198,0.655132,994,CDC25B
-0.123247,0.985472,996,CDC27
-0.0985803,0.999739,997,CDC34
-0.390476,0.404271,998,CDC42
0.251786,0.99704,100861412,FSBP
-0.14357,0.99471,1000,CDH2
0.0583669,0.999739,1002,CDH4
-0.36444,0.440932,1004,CDH6
-0.459667,0.767883,1008,CDH10
0.0996509,0.999739,1009,CDH11
1.13977,0.0109172,1012,CDH13
-2.95128,0.0235895,1016,CDH18
-0.209857,0.929599,1017,CDK2
0.471061,0.997424,1018,CDK3
0.0858105,0.999739,1019,CDK4
-0.0126113,0.999739,1020,CDK5
-0.96067,0.00192303,1021,CDK6
-0.524538,0.177484,1022,CDK7
-0.301005,0.840034,1024,CDK8
0.106371,0.999739,1025,CDK9
-1.70118,0.999739,100532735,INO80B-WBP1
-0.158051,0.995844,1026,CDKN1A
0.43933,0.25497,1027,CDKN1B
0.956207,0.00351547,1028,CDKN1C
-0.0491392,0.999739,1029,CDKN2A
0.758121,0.861262,100532731,COMMD3-BMI1
0.0311998,0.999739,1030,CDKN2B
0.411789,0.568963,1031,CDKN2C
-0.0412571,0.999739,1032,CDKN2D
0.0760728,0.999739,100532726,NDUFC2-KCTD14
-0.387159,0.912203,1033,CDKN3
0.0615632,0.999739,100532724,NPHP3-ACAD11
0.498129,0.684541,1036,CDO1
2.04432,0.00750483,1038,CDR1
-0.349011,0.514053,1039,CDR2
1.0857,0.348644,1044,CDX1
0.240545,0.947507,1047,CLGN
0.739323,0.00750483,1051,CEBPB
0.668994,0.0260452,1052,CEBPD
0.446129,0.286416,1054,CEBPG
0.194117,0.999739,1056,CEL
-0.586028,0.867794,1058,CENPA
0.235144,0.790035,1059,CENPB
-0.0770947,0.999739,1060,CENPC1
-0.481407,0.711828,1062,CENPE
-0.414483,0.841208,1063,CENPF
1.99018,0.00192303,1066,CES1
0.0598952,0.999739,1069,CETN2
0.187925,0.96474,1070,CETN3
-0.281012,0.829817,1072,CFL1
-0.398739,0.344172,1073,CFL2
