symbol,entrez,logfc,adjpv
"HMGCS1",3157,0.347584525627184,0.0371421067465247
"MYO10",4651,0.296986879852159,0.0371421067465247
"PRSS3",5646,0.729756065589595,0.0371421067465247
"PRKACB",5567,-0.61728025517599,0.0378438444739476
"AFAP1",60312,0.315495561560707,0.0379356921166219
"EFHD2",79180,0.427439563021792,0.0379356921166219
"FAM57A",79850,0.401228867156577,0.0385841557492834
"TUBG1",7283,0.368626995964523,0.0388281509507725
"CCDC24",149473,0.606144985843099,0.0389836361779467
"TOP2A",7153,-0.395029687488822,0.0389911696372941
"RBM20",282996,-1.5816907654424,0.0389911696372941
"PALMD",54873,-0.511746519502853,0.0392357904613456
"E2F4",1874,0.364464210845038,0.0396437196522911
"OSBP2",23762,0.665268075162064,0.0400001101367905
"NMRK1",54981,-0.50359863289345,0.0400001101367905
"TPCN1",53373,0.379858865530282,0.0405471505342466
"HSD17B3",3293,-0.988191321063929,0.0409522167120796
"GNA15",2769,0.387328244679925,0.0420631674848284
"LCA5",167691,-0.563314882621349,0.042094196203247
"KLHDC8B",200942,-0.422060732252998,0.042333999895906
"LYN",4067,0.388444541934302,0.0424358177390724
"PSMB9",5698,1.01719827681731,0.0433671600140058
"FAM49A",81553,-0.569668847482036,0.0433710459712278
"EGFL6",25975,-0.595357553273011,0.0449082835975111
"C6orf223",221416,1.15706450102324,0.0449237650674881
"C1R",715,0.832346300720389,0.0453592033524916
"GLRX",2745,0.45438425356771,0.0456380281204987
"FAM84A",151354,-0.419468052550677,0.0462485304125308
"DBP",1628,-0.71788193033321,0.0464987366111964
"LSS",4047,0.299469607043999,0.0464987366111964
"HIVEP2",3097,0.317533244507486,0.0466349941157318
"TNKS2",80351,-0.354253137604735,0.0468727593517537
"CDC34",997,0.440742129581567,0.047131531731688
"GABRP",2568,0.47247370076689,0.047131531731688
"TTC9",23508,0.308040794972064,0.047131531731688
"CD99",4267,0.363218492113224,0.0473039176735551
"SQLE",6713,0.333151725237157,0.04742668007021
"TICAM1",148022,0.353832793201937,0.04742668007021
"MAOA",4128,0.313267158148826,0.0474903866239801
"PLEK2",26499,0.339927354802221,0.0474903866239801
"FAM110C",642273,-0.420356995879151,0.0481224597917184
"MIR221",407006,-1.0546319046484,0.0491533814404389
"MMP10",4319,0.547217631269469,0.0494235751218641
"LETM1",3954,0.32536906834612,0.0494693731664275
"ZCCHC10",54819,-0.509743971769014,0.0502036107997108
"LAP3",51056,0.364878860553284,0.0502926217130908
"KIAA0100",9703,0.296661776076856,0.0513188941070898
